,Date,SNP500_High_x,SNP500_Low_x,Bitcoin_High,Bitcoin_Low,Oil_High,Oil_Low,Gold_High,Gold_Low,SNP500_High_y,SNP500_Low_y,Interest
694,03/26/2020,24.65,22.38,"23,825.4","22,388.6",24.65,22.38,"1,674.50","1,613.60",24.65,22.38,0.36
695,03/25/2020,25.24,22.91,"24,101.9","22,015.5",25.24,22.91,"1,696.30","1,613.00",25.24,22.91,0.36
696,03/24/2020,25.16,23.09,"24,280.9","23,098.9",25.16,23.09,"1,692.70","1,564.60",25.16,23.09,0.36
697,03/23/2020,24.07,20.8,"24,107.1","22,797.0",24.07,20.8,"1,572.20","1,488.00",24.07,20.8,0.36
698,03/20/2020,27.89,19.46,"23,272.8","22,361.5",27.89,19.46,"1,520.70","1,458.00",27.89,19.46,0.36
699,03/19/2020,27.71,21.36,"23,738.0","21,243.1",27.71,21.36,"1,501.20","1,468.10",27.71,21.36,0.36
700,03/18/2020,27.22,20.06,"21,525.3","19,299.7",27.22,20.06,"1,546.20","1,475.00",27.22,20.06,0.36
701,03/17/2020,30.3,26.63,"19,556.3","19,076.2",30.3,26.63,"1,554.80","1,470.00",30.3,26.63,0.36
702,03/16/2020,33.75,28.1,"19,346.5","19,007.0",33.75,28.1,"1,573.80","1,453.60",33.75,28.1,0.36
703,03/13/2020,33.87,30.33,"19,403.6","18,716.8",33.87,30.33,"1,597.60","1,511.40",33.87,30.33,0.36
704,03/12/2020,33.63,30.02,"18,936.2","18,025.1",33.63,30.02,"1,650.00","1,563.40",33.63,30.02,0.36
705,03/11/2020,36.35,32.56,"18,288.3","17,600.1",36.35,32.56,"1,672.80","1,635.80",36.35,32.56,0.36
706,03/10/2020,35.02,30.2,"18,551.8","17,926.8",35.02,30.2,"1,672.40","1,648.00",35.02,30.2,0.36
707,03/09/2020,34.88,27.34,"18,637.9","17,658.8",34.88,27.34,"1,704.30","1,663.60",34.88,27.34,0.36
708,03/06/2020,46.38,41.05,"19,288.6","18,229.2",46.38,41.05,"1,692.30","1,648.50",46.38,41.05,0.36
709,03/05/2020,47.57,45.65,"19,424.6","18,908.8",47.57,45.65,"1,677.00","1,639.80",47.57,45.65,0.36
710,03/04/2020,48.41,46.65,"19,417.1","18,873.0",48.41,46.65,"1,652.40","1,635.50",48.41,46.65,0.36
711,03/03/2020,48.66,46.47,"19,172.7","18,507.1",48.66,46.47,"1,651.40","1,596.20",48.66,46.47,0.36
712,03/02/2020,47.56,43.32,"19,529.5","18,610.8",47.56,43.32,"1,611.00","1,580.00",47.56,43.32,0.36
713,02/28/2020,47.03,43.85,"19,596.6","18,883.7",47.03,43.85,"1,630.90","1,569.10",47.03,43.85,0.36
714,02/27/2020,48.78,45.88,"19,335.5","18,346.7",48.78,45.88,"1,645.30","1,645.30",48.78,45.88,0.36
715,02/26/2020,50.44,48.3,"19,897.4","18,257.0",50.44,48.3,"1,657.10","1,626.60",50.44,48.3,0.36
716,02/25/2020,52.02,49.69,"19,831.2","18,186.0",52.02,49.69,"1,666.70","1,627.00",52.02,49.69,0.36
717,02/24/2020,52.64,50.45,"18,336.3","17,530.4",52.64,50.45,"1,691.70","1,652.80",52.64,50.45,0.36
718,02/21/2020,53.86,52.55,"17,874.4","16,874.4",53.86,52.55,"1,652.10","1,621.60",53.86,52.55,0.36
719,02/20/2020,54.5,53.22,"17,450.3","16,481.6",54.5,53.22,"1,626.50","1,606.60",54.5,53.22,0.36
720,02/19/2020,53.66,51.93,"18,894.9","16,235.2",53.66,51.93,"1,615.90","1,602.40",53.66,51.93,0.36
721,02/18/2020,52.41,50.88,"19,486.7","18,527.7",52.41,50.88,"1,608.20","1,581.80",52.41,50.88,0.36
722,02/17/2020,52.59,52.05,"19,416.6","18,074.8",52.59,52.05,"1,608.20","1,581.80",52.59,52.05,0.36
723,02/14/2020,52.34,51.32,"18,751.5","17,644.6",52.34,51.32,"1,588.20","1,576.00",52.34,51.32,0.36
724,02/13/2020,51.96,50.6,"18,966.0","18,397.5",51.96,50.6,"1,581.70","1,568.50",51.96,50.6,0.36
725,02/12/2020,51.73,49.95,"18,811.0","17,758.4",51.73,49.95,"1,573.60","1,564.40",51.73,49.95,0.36
726,02/11/2020,50.69,49.58,"18,166.0","17,380.1",50.69,49.58,"1,577.50","1,565.20",50.69,49.58,0.36
727,02/10/2020,50.49,49.42,"18,466.1","17,258.9",50.49,49.42,"1,580.50","1,571.50",50.49,49.42,0.36
728,02/07/2020,51.48,50.09,"17,845.4","16,562.0",51.48,50.09,"1,577.80","1,563.50",51.48,50.09,0.36
729,02/06/2020,52.2,50.24,"16,880.7","15,870.7",52.2,50.24,"1,571.90","1,556.00",52.2,50.24,0.36
730,02/05/2020,51.88,49.47,"16,158.1","15,782.3",51.88,49.47,"1,566.20","1,551.10",51.88,49.47,0.36
731,02/04/2020,51.55,49.31,"16,328.2","15,717.7",51.55,49.31,"1,584.50","1,552.80",51.55,49.31,0.36
732,02/03/2020,51.97,49.8,"16,474.1","15,973.4",51.97,49.8,"1,598.50","1,573.20",51.97,49.8,0.36
733,01/31/2020,53.36,50.97,"16,342.7","15,483.5",53.36,50.97,"1,595.50","1,575.00",53.36,50.97,0.36
734,01/30/2020,53.2,51.66,"15,953.9","15,281.0",53.2,51.66,"1,590.70","1,576.80",53.2,51.66,0.36
735,01/29/2020,54.37,52.81,"15,465.3","15,096.5",54.37,52.81,"1,580.70","1,565.00",54.37,52.81,0.36
736,01/28/2020,54.06,52.68,"15,819.6","14,816.9",54.06,52.68,"1,585.10","1,567.80",54.06,52.68,0.36
737,01/27/2020,53.71,52.13,"15,648.3","14,720.7",53.71,52.13,"1,591.50","1,579.00",53.71,52.13,0.36
738,01/24/2020,55.95,53.85,"15,754.4","14,385.1",55.95,53.85,"1,578.50","1,560.00",55.95,53.85,0.36
739,01/23/2020,56.27,54.77,"15,955.2","15,223.5",56.27,54.77,"1,570.50","1,555.30",56.27,54.77,0.36
740,01/22/2020,58.38,56.03,"15,739.9","14,099.7",58.38,56.03,"1,562.20","1,553.30",58.38,56.03,0.36
741,01/21/2020,59.73,57.68,"14,238.8","13,544.4",59.73,57.68,"1,571.40","1,549.20",59.73,57.68,0.36
742,01/20/2020,59.32,58.56,"14,054.0","13,294.6",59.32,58.56,"1,568.80","1,546.00",59.32,58.56,0.36
743,01/17/2020,58.98,58.27,"13,889.5","13,628.7",58.98,58.27,"1,564.50","1,555.70",58.98,58.27,0.36
744,01/16/2020,58.87,57.56,"14,065.4","13,441.7",58.87,57.56,"1,561.00","1,551.30",58.87,57.56,0.36
745,01/15/2020,58.36,57.36,"13,667.9","13,134.5",58.36,57.36,"1,561.60","1,550.30",58.36,57.36,0.36
746,01/14/2020,58.72,57.72,"13,640.0","12,982.9",58.72,57.72,"1,552.10","1,539.60",58.72,57.72,0.36
747,01/13/2020,59.27,57.91,"13,851.7","12,907.6",59.27,57.91,"1,564.90","1,550.00",59.27,57.91,0.36
748,01/10/2020,59.78,58.85,"13,782.3","13,050.3",59.78,58.85,"1,567.00","1,550.10",59.78,58.85,0.36
749,01/09/2020,60.31,58.66,"13,229.7","12,792.4",60.31,58.66,"1,565.20","1,546.40",60.31,58.66,0.36
750,01/08/2020,65.65,59.15,"13,345.3","12,900.4",65.65,59.15,"1,615.70","1,558.00",65.65,59.15,0.36
751,01/07/2020,63.15,62.11,"13,161.5","12,876.4",63.15,62.11,"1,581.40","1,560.20",63.15,62.11,0.36
752,01/06/2020,64.72,62.64,"13,025.5","12,738.9",64.72,62.64,"1,590.40","1,559.10",64.72,62.64,0.36
753,01/03/2020,64.09,61.13,"13,183.9","12,698.2",64.09,61.13,"1,558.30","1,535.20",64.09,61.13,0.36
754,01/02/2020,61.6,60.64,"13,213.5","11,894.6",61.6,60.64,"1,535.70","1,524.30",61.6,60.64,0.36
755,12/31/2019,61.88,60.63,"11,823.3","11,413.9",61.88,60.63,"1,529.60","1,524.80",61.88,60.63,2.16
756,12/30/2019,62.34,61.09,"11,506.9","11,349.8",62.34,61.09,"1,521.60","1,521.60",62.34,61.09,2.16
757,12/27/2019,61.97,61.24,"11,402.7","11,274.4",61.97,61.24,"1,519.90","1,512.10",61.97,61.24,2.16
758,12/26/2019,61.83,61.06,"11,542.2","11,224.6",61.83,61.06,"1,517.40","1,502.10",61.83,61.06,2.16
759,12/24/2019,61.16,60.47,"11,541.0","11,293.5",61.16,60.47,"1,505.00","1,488.10",61.16,60.47,2.16
760,12/23/2019,60.77,60.1,"11,558.0","11,315.9",60.77,60.1,"1,490.10","1,481.20",60.77,60.1,2.16
761,12/20/2019,61.2,60.02,"11,715.9","11,227.4",61.2,60.02,"1,484.80","1,479.50",61.2,60.02,2.16
762,12/19/2019,61.47,60.79,"11,439.4","11,277.6",61.47,60.79,"1,485.80","1,477.10",61.47,60.79,2.16
763,12/18/2019,61.18,60.32,"11,475.0","11,053.1",61.18,60.32,"1,483.60","1,474.30",61.18,60.32,2.16
764,12/17/2019,61.06,60.03,"11,103.0","10,836.9",61.06,60.03,"1,484.90","1,478.40",61.06,60.03,2.16
765,12/16/2019,60.34,59.71,"10,948.6","10,549.6",60.34,59.71,"1,484.50","1,477.40",60.34,59.71,2.16
766,12/13/2019,60.48,59.27,"10,680.1","10,553.3",60.48,59.27,"1,482.50","1,465.50",60.48,59.27,2.16
767,12/12/2019,59.72,58.75,"10,800.3","10,530.8",59.72,58.75,"1,491.60","1,468.20",59.72,58.75,2.16
768,12/11/2019,59.22,58.11,"10,789.6","10,623.4",59.22,58.11,"1,483.50","1,466.90",59.22,58.11,2.16
769,12/10/2019,59.52,58.52,"10,693.3","10,520.8",59.52,58.52,"1,473.70","1,464.20",59.52,58.52,2.16
770,12/09/2019,59.25,58.23,"10,597.8","10,501.2",59.25,58.23,"1,469.80","1,463.00",59.25,58.23,2.16
771,12/06/2019,59.85,57.7,"10,662.9","10,387.6",59.85,57.7,"1,485.30","1,463.30",59.85,57.7,2.16
772,12/05/2019,59.12,58.1,"10,913.7","10,462.7",59.12,58.1,"1,485.70","1,478.00",59.12,58.1,2.16
773,12/04/2019,58.66,56.28,"10,847.7","10,667.6",58.66,56.28,"1,489.90","1,476.70",58.66,56.28,2.16
774,12/03/2019,56.8,55.35,"10,858.4","10,642.4",56.8,55.35,"1,487.70","1,465.40",56.8,55.35,2.16
775,12/02/2019,56.67,55.42,"10,946.6","10,685.2",56.67,55.42,"1,471.70","1,459.80",56.67,55.42,2.16
776,11/29/2019,58.3,55.02,"10,799.2","10,602.7",58.3,55.02,"1,472.90","1,459.10",58.3,55.02,2.16
777,11/28/2019,58.29,57.64,"10,793.3","10,650.2",58.29,57.64,"1,472.90","1,459.10",58.29,57.64,2.16
778,11/27/2019,58.68,57.51,"10,756.0","10,558.9",58.68,57.51,"1,469.10","1,459.10",58.68,57.51,2.16
779,11/26/2019,58.56,57.76,"10,787.8","10,201.0",58.56,57.76,"1,466.80","1,454.10",58.56,57.76,2.16
780,11/25/2019,58.15,57.21,"10,535.4","10,146.6",58.15,57.21,"1,465.10","1,457.90",58.15,57.21,2.16
781,11/22/2019,58.74,57.5,"10,570.7","10,361.7",58.74,57.5,"1,476.20","1,465.00",58.74,57.5,2.16
782,11/21/2019,58.67,56.6,"10,987.2","10,328.5",58.67,56.6,"1,479.00","1,466.30",58.67,56.6,2.16
783,11/20/2019,57.25,54.76,"11,081.6","10,772.7",57.25,54.76,"1,482.30","1,469.90",57.25,54.76,2.16
784,11/19/2019,57.11,55.04,"11,177.1","10,890.7",57.11,55.04,"1,478.70","1,468.80",57.11,55.04,2.16
785,11/18/2019,58.09,56.55,"11,029.7","10,818.7",58.09,56.55,"1,477.40","1,462.00",58.09,56.55,2.16
786,11/15/2019,57.97,56.43,"11,039.3","10,755.2",57.97,56.43,"1,478.50","1,467.40",57.97,56.43,2.16
787,11/14/2019,57.79,56.63,"11,093.3","10,669.2",57.79,56.63,"1,477.80","1,467.50",57.79,56.63,2.16
788,11/13/2019,57.53,56.2,"10,931.8","10,627.8",57.53,56.2,"1,471.00","1,461.30",57.53,56.2,2.16
789,11/12/2019,57.55,56.54,"10,744.3","10,264.5",57.55,56.54,"1,463.40","1,450.00",57.55,56.54,2.16
790,11/11/2019,57.4,56.25,"10,579.6","10,219.4",57.4,56.25,"1,470.00","1,453.10",57.4,56.25,2.16
791,11/08/2019,57.48,55.76,"10,476.8","10,275.9",57.48,55.76,"1,475.50","1,461.50",57.48,55.76,2.16
792,11/07/2019,57.88,56.27,"10,398.8","10,212.6",57.88,56.27,"1,496.40","1,467.80",57.88,56.27,2.16
793,11/06/2019,57.85,56.11,"10,480.3","10,219.2",57.85,56.11,"1,497.00","1,489.50",57.85,56.11,2.16
794,11/05/2019,57.5,56.3,"10,343.3","9,984.6",57.5,56.3,"1,512.70","1,485.00",57.5,56.3,2.16
795,11/04/2019,57.43,55.83,"10,434.4","9,877.1",57.43,55.83,"1,519.40","1,512.90",57.43,55.83,2.16
796,11/01/2019,56.33,54.07,"10,400.9","9,887.0",56.33,54.07,"1,521.10","1,513.00",56.33,54.07,2.16
797,10/31/2019,55.59,53.71,"10,337.7","10,004.7",55.59,53.71,"1,518.00","1,505.80",55.59,53.71,2.16
798,10/30/2019,55.73,54.42,"10,558.7","9,897.8",55.73,54.42,"1,500.20","1,500.20",55.73,54.42,2.16
799,10/29/2019,55.91,54.61,"10,614.2","9,960.3",55.91,54.61,"1,497.10","1,485.60",55.91,54.61,2.16
800,10/28/2019,56.92,55.58,"11,442.7","10,009.5",56.92,55.58,"1,510.80","1,492.30",56.92,55.58,2.16
801,10/25/2019,56.74,55.6,"11,947.5","11,244.9",56.74,55.6,"1,520.90","1,503.10",56.74,55.6,2.16
802,10/24/2019,56.51,55.41,"12,045.9","11,544.6",56.51,55.41,"1,506.90","1,490.40",56.51,55.41,2.16
803,10/23/2019,56.07,53.62,"11,760.2","11,563.8",56.07,53.62,"1,499.40","1,490.70",56.07,53.62,2.16
804,10/22/2019,54.62,53.1,"11,704.2","11,462.6",54.62,53.1,"1,492.10","1,484.00",54.62,53.1,2.16
805,10/21/2019,54.03,52.71,"11,576.8","11,433.5",54.03,52.71,"1,498.70","1,484.80",54.03,52.71,2.16
806,10/18/2019,54.62,53.35,"11,539.0","11,281.9",54.62,53.35,"1,497.90","1,488.30",54.62,53.35,2.16
807,10/17/2019,54.16,52.62,"11,580.3","11,135.3",54.16,52.62,"1,501.10","1,487.00",54.16,52.62,2.16
808,10/16/2019,53.74,52.51,"11,533.6","11,254.6",53.74,52.51,"1,495.50","1,480.60",53.74,52.51,2.16
809,10/15/2019,53.79,52.39,"11,766.9","11,131.0",53.79,52.39,"1,503.00","1,480.80",53.79,52.39,2.16
810,10/14/2019,54.9,52.77,"11,824.6","11,587.1",54.9,52.77,"1,501.50","1,487.10",54.9,52.77,2.16
811,10/11/2019,54.93,53.64,"11,705.4","11,520.8",54.93,53.64,"1,508.00","1,478.00",54.93,53.64,2.16
812,10/10/2019,53.97,51.38,"11,677.0","11,382.1",53.97,51.38,"1,522.30","1,495.70",53.97,51.38,2.16
813,10/09/2019,53.74,52.31,"11,877.4","11,495.6",53.74,52.31,"1,518.00","1,505.10",53.74,52.31,2.16
814,10/08/2019,53.27,51.81,"11,881.0","11,672.7",53.27,51.81,"1,515.30","1,492.10",53.27,51.81,2.16
815,10/07/2019,54.06,52.59,"12,013.2","11,602.6",54.06,52.59,"1,518.80","1,493.30",54.06,52.59,2.16
816,10/04/2019,53.35,52.04,"12,381.4","11,842.0",53.35,52.04,"1,522.20","1,501.40",53.35,52.04,2.16
817,10/03/2019,52.91,50.99,"12,444.1","11,764.0",52.91,50.99,"1,525.80","1,501.70",52.91,50.99,2.16
818,10/02/2019,54.42,52.17,"11,922.5","11,688.9",54.42,52.17,"1,511.40","1,480.50",54.42,52.17,2.16
819,10/01/2019,54.84,53.05,"11,964.0","11,711.5",54.84,53.05,"1,493.50","1,465.00",54.84,53.05,2.16
820,09/30/2019,56.57,53.98,"11,835.5","11,651.5",56.57,53.98,"1,507.20","1,470.50",56.57,53.98,2.16
821,09/27/2019,56.76,54.75,"11,772.9","11,298.4",56.76,54.75,"1,514.40","1,493.30",56.76,54.75,2.16
822,09/26/2019,56.84,55.41,"11,605.4","11,190.6",56.84,55.41,"1,515.50","1,505.00",56.84,55.41,2.16
823,09/25/2019,57.02,55.55,"11,931.8","11,146.7",57.02,55.55,"1,538.90","1,504.50",57.02,55.55,2.16
824,09/24/2019,58.49,56.69,"12,041.1","11,546.9",58.49,56.69,"1,538.90","1,520.00",58.49,56.69,2.16
825,09/23/2019,59.39,57.37,"11,792.8","11,527.5",59.39,57.37,"1,530.30","1,515.90",59.39,57.37,2.16
826,09/20/2019,59.1,57.79,"11,805.5","11,533.5",59.1,57.79,"1,520.40","1,504.40",59.1,57.79,2.16
827,09/19/2019,59.54,58.01,"11,901.8","11,352.4",59.54,58.01,"1,507.30","1,496.00",59.54,58.01,2.16
828,09/18/2019,59.43,57.67,"11,898.4","11,563.0",59.43,57.67,"1,515.50","1,489.80",59.43,57.67,2.16
829,09/17/2019,62.59,58.46,"11,771.5","11,114.5",62.59,58.46,"1,511.60","1,500.70",62.59,58.46,2.16
830,09/16/2019,63.38,58.77,"11,407.8","11,043.0",63.38,58.77,"1,516.70","1,501.00",63.38,58.77,2.16
831,09/13/2019,55.68,54.44,"11,461.1","10,981.6",55.68,54.44,"1,511.00","1,494.10",55.68,54.44,2.16
832,09/12/2019,56.34,54.0,"12,061.1","10,730.7",56.34,54.0,"1,526.70","1,495.10",56.34,54.0,2.16
833,09/11/2019,58.3,55.61,"11,847.7","11,226.1",58.3,55.61,"1,502.90","1,493.50",58.3,55.61,2.16
834,09/10/2019,58.76,57.2,"11,434.8","10,964.6",58.76,57.2,"1,503.00","1,491.90",58.76,57.2,2.16
835,09/09/2019,58.16,56.58,"11,164.4","10,861.6",58.16,56.58,"1,517.00","1,503.30",58.16,56.58,2.16
836,09/06/2019,56.95,54.83,"11,336.5","10,771.8",56.95,54.83,"1,531.00","1,508.10",56.95,54.83,2.16
837,09/05/2019,57.76,55.75,"11,046.1","10,873.6",57.76,55.75,"1,554.90","1,517.80",57.76,55.75,2.16
838,09/04/2019,56.58,53.84,"11,367.0","9,894.6",56.58,53.84,"1,561.90","1,548.00",56.58,53.84,2.16
839,09/03/2019,55.24,52.84,"10,086.6","9,645.9",55.24,52.84,"1,532.90","1,525.30",55.24,52.84,2.16
840,09/02/2019,55.22,54.36,"9,729.3","9,536.2",55.22,54.36,"1,558.90","1,528.00",55.22,54.36,2.16
841,08/30/2019,56.72,54.55,"9,646.5","9,451.1",56.72,54.55,"1,526.20","1,526.20",56.72,54.55,2.16
842,08/29/2019,56.89,55.43,"9,523.1","9,296.0",56.89,55.43,"1,533.70","1,533.70",56.89,55.43,2.16
843,08/28/2019,56.75,55.34,"9,426.9","9,155.1",56.75,55.34,"1,550.20","1,535.60",56.75,55.34,2.16
844,08/27/2019,55.72,53.69,"9,218.4","9,139.9",55.72,53.69,"1,548.20","1,529.20",55.72,53.69,2.16
845,08/26/2019,55.26,52.96,"9,224.8","9,106.4",55.26,52.96,"1,558.60","1,528.70",55.26,52.96,2.16
846,08/23/2019,55.6,53.24,"9,198.8","9,126.7",55.6,53.24,"1,534.00","1,496.90",55.6,53.24,2.16
847,08/22/2019,56.46,54.85,"9,181.9","9,091.5",56.46,54.85,"1,508.10","1,496.10",56.46,54.85,2.16
848,08/21/2019,57.13,55.55,"9,224.2","9,052.0",57.13,55.55,"1,512.10","1,500.50",57.13,55.55,2.16
849,08/20/2019,56.6,55.28,"9,270.2","9,168.7",56.6,55.28,"1,512.70","1,497.00",56.6,55.28,2.16
850,08/19/2019,56.41,54.84,"9,274.8","9,135.7",56.41,54.84,"1,517.10","1,497.30",56.41,54.84,2.16
851,08/16/2019,55.67,54.26,"9,329.6","9,207.6",55.67,54.26,"1,532.10","1,508.00",55.67,54.26,2.16
852,08/15/2019,55.33,53.77,"9,337.8","9,170.4",55.33,53.77,"1,531.40","1,512.20",55.33,53.77,2.16
853,08/14/2019,56.85,53.97,"9,295.5","9,184.2",56.85,53.97,"1,528.40","1,499.00",56.85,53.97,2.16
854,08/13/2019,57.47,54.21,"9,309.8","9,131.9",57.47,54.21,"1,539.50","1,483.00",57.47,54.21,2.16
855,08/12/2019,55.18,53.54,"9,434.5","9,176.0",55.18,53.54,"1,525.20","1,492.40",55.18,53.54,2.16
856,08/09/2019,54.92,52.37,"9,458.3","9,233.1",54.92,52.37,"1,513.20","1,500.00",54.92,52.37,2.16
857,08/08/2019,53.06,51.94,"9,371.2","9,209.3",53.06,51.94,"1,514.90","1,495.50",53.06,51.94,2.16
858,08/07/2019,53.77,50.52,"9,363.0","9,063.2",53.77,50.52,"1,516.20","1,478.40",53.77,50.52,2.16
859,08/06/2019,55.42,53.29,"9,149.6","8,932.1",55.42,53.29,"1,480.90","1,462.50",55.42,53.29,2.16
860,08/05/2019,55.61,54.22,"9,182.3","9,049.6",55.61,54.22,"1,475.90","1,443.00",55.61,54.22,2.16
861,08/02/2019,56.05,54.15,"9,120.4","9,050.9",56.05,54.15,"1,455.90","1,436.60",56.05,54.15,2.16
862,08/01/2019,57.99,53.59,"9,259.7","8,962.1",57.99,53.59,"1,452.30","1,406.40",57.99,53.59,2.16
863,07/31/2019,58.82,57.81,"9,289.0","9,101.1",58.82,57.81,"1,441.90","1,416.50",58.82,57.81,2.16
864,07/30/2019,58.47,56.96,"9,199.8","9,075.3",58.47,56.96,"1,439.60","1,429.00",58.47,56.96,2.16
865,07/29/2019,57.1,55.81,"9,229.1","9,033.6",57.1,55.81,"1,431.90","1,418.60",57.1,55.81,2.16
866,07/26/2019,56.57,55.68,"9,185.5","8,950.2",56.57,55.68,"1,428.50","1,417.40",56.57,55.68,2.16
867,07/25/2019,56.99,55.81,"9,190.5","8,865.3",56.99,55.81,"1,438.00","1,414.10",56.99,55.81,2.16
868,07/24/2019,57.64,55.33,"9,296.5","9,060.1",57.64,55.33,"1,433.40","1,420.90",57.64,55.33,2.16
869,07/23/2019,57.47,55.74,"9,327.3","9,022.6",57.47,55.74,"1,434.90","1,418.50",57.47,55.74,2.16
870,07/22/2019,56.84,55.72,"9,667.4","9,223.0",56.84,55.72,"1,434.30","1,427.50",56.84,55.72,2.16
871,07/19/2019,56.36,54.99,"9,715.6","9,581.8",56.36,54.99,"1,457.10","1,425.00",56.36,54.99,2.16
872,07/18/2019,57.32,54.72,"9,751.9","9,285.8",57.32,54.72,"1,453.00","1,419.80",57.32,54.72,2.16
873,07/17/2019,58.36,56.21,"9,411.2","9,288.5",58.36,56.21,"1,431.80","1,405.40",58.36,56.21,2.16
874,07/16/2019,60.06,57.07,"9,394.5","9,199.8",60.06,57.07,"1,422.50","1,406.00",60.06,57.07,2.16
875,07/15/2019,60.92,59.2,"9,424.0","9,249.6",60.92,59.2,"1,425.00","1,413.30",60.92,59.2,2.16
876,07/12/2019,60.74,59.93,"9,480.4","9,289.3",60.74,59.93,"1,422.50","1,408.90",60.74,59.93,2.16
877,07/11/2019,60.94,60.14,"9,543.6","9,258.2",60.94,60.14,"1,431.30","1,408.10",60.94,60.14,2.16
878,07/10/2019,60.53,58.35,"9,577.1","9,379.3",60.53,58.35,"1,423.80","1,397.50",60.53,58.35,2.16
879,07/09/2019,59.1,57.29,"9,489.7","8,925.6",59.1,57.29,"1,404.80","1,392.80",59.1,57.29,2.16
880,07/08/2019,58.46,57.3,"9,474.7","9,264.4",58.46,57.3,"1,412.40","1,398.00",58.46,57.3,2.16
881,07/05/2019,57.82,56.29,"9,484.9","9,369.9",57.82,56.29,"1,427.90","1,393.00",57.82,56.29,2.16
882,07/04/2019,57.57,56.48,"9,547.5","9,249.4",57.57,56.48,"1,426.80","1,388.60",57.57,56.48,2.16
883,07/03/2019,57.48,56.04,"9,945.2","9,139.1",57.48,56.04,"1,442.90","1,418.20",57.48,56.04,2.16
884,07/02/2019,59.43,56.09,"9,970.9","9,710.7",59.43,56.09,"1,424.80","1,391.70",59.43,56.09,2.16
885,07/01/2019,60.28,58.34,"9,857.2","9,616.6",60.28,58.34,"1,403.60","1,388.60",60.28,58.34,2.16
886,06/28/2019,59.8,57.75,"9,788.2","9,662.3",59.8,57.75,"1,427.60","1,416.00",59.8,57.75,2.16
887,06/27/2019,59.73,58.61,"9,791.8","9,417.4",59.73,58.61,"1,414.90","1,414.90",59.73,58.61,2.16
888,06/26/2019,59.93,58.65,"9,733.1","9,549.5",59.93,58.65,"1,427.90","1,405.00",59.93,58.65,2.16
889,06/25/2019,58.84,57.2,"9,846.1","9,628.7",58.84,57.2,"1,442.90","1,415.10",58.84,57.2,2.16
890,06/24/2019,58.22,56.75,"9,864.4","9,490.9",58.22,56.75,"1,425.10","1,403.60",58.22,56.75,2.16
891,06/21/2019,57.98,56.66,"9,667.2","9,421.7",57.98,56.66,"1,415.40","1,386.10",57.98,56.66,2.16
892,06/20/2019,57.02,54.11,"10,207.3","9,347.3",57.02,54.11,"1,397.70","1,361.30",57.02,54.11,2.16
893,06/19/2019,54.42,53.28,"10,301.8","9,429.7",54.42,53.28,"1,366.60","1,344.80",54.42,53.28,2.16
894,06/18/2019,54.31,51.5,"9,695.6","9,406.2",54.31,51.5,"1,358.50","1,342.10",54.31,51.5,2.16
895,06/17/2019,52.74,51.58,"9,729.9","9,352.7",52.74,51.58,"1,347.10","1,336.60",52.74,51.58,2.16
896,06/14/2019,52.98,51.7,"9,596.5","9,358.1",52.98,51.7,"1,362.20","1,341.40",52.98,51.7,2.16
897,06/13/2019,53.45,50.92,"9,610.8","9,119.2",53.45,50.92,"1,347.00","1,335.90",53.45,50.92,2.16
898,06/12/2019,53.05,50.72,"9,210.9","8,818.6",53.05,50.72,"1,342.30","1,329.80",53.05,50.72,2.16
899,06/11/2019,54.04,52.91,"8,994.6","8,713.9",54.04,52.91,"1,333.80","1,323.60",54.04,52.91,2.16
900,06/10/2019,54.84,53.05,"8,959.5","8,666.1",54.84,53.05,"1,341.70","1,329.00",54.84,53.05,2.16
901,06/07/2019,54.32,52.62,"9,292.0","8,724.1",54.32,52.62,"1,352.70","1,334.30",54.32,52.62,2.16
902,06/06/2019,53.3,51.17,"9,303.2","9,098.9",53.3,51.17,"1,344.20","1,331.30",53.3,51.17,2.16
903,06/05/2019,53.41,50.6,"9,253.5","8,952.1",53.41,50.6,"1,348.90","1,329.30",53.41,50.6,2.16
904,06/04/2019,53.78,52.43,"9,567.1","8,833.6",53.78,52.43,"1,334.10","1,324.70",53.78,52.43,2.16
905,06/03/2019,54.63,52.11,"9,829.3","9,368.4",54.63,52.11,"1,333.00","1,310.90",54.63,52.11,2.16
906,05/31/2019,56.61,53.05,"9,883.9","9,498.7",56.61,53.05,"1,311.90","1,292.50",56.61,53.05,2.16
907,05/30/2019,59.7,56.33,"9,930.2","9,524.4",59.7,56.33,"1,293.90","1,279.20",59.7,56.33,2.16
908,05/29/2019,59.14,56.88,"9,866.0","9,327.8",59.14,56.88,"1,287.80","1,281.40",59.14,56.88,2.16
909,05/28/2019,59.57,58.13,"9,579.0","9,233.0",59.57,58.13,"1,289.60","1,278.50",59.57,58.13,2.16
910,05/27/2019,59.26,58.14,"9,819.6","9,223.2",59.26,58.14,"1,286.90","1,275.10",59.26,58.14,2.16
911,05/24/2019,59.1,57.5,"9,384.6","8,799.1",59.1,57.5,"1,287.50","1,283.30",59.1,57.5,2.16
912,05/23/2019,61.41,57.33,"8,964.5","8,542.8",61.41,57.33,"1,289.80","1,275.50",61.41,57.33,2.16
913,05/22/2019,63.0,61.03,"9,129.6","8,235.6",63.0,61.03,"1,279.50","1,275.50",63.0,61.03,2.16
