tanggal,snp500_high,snp500_low,bitcoin_high,bitcoin_low,oil_high,oil_low,gold_high,gold_low,euro_to_usd_rate,us_interest_rate
2022-01-21,4494.52,4395.34,39919,38175,85.56,82.78,1844.8,1831,1.134,1.41
2022-01-24,4417.35,4222.62,38776,37596,86.09,81.9,1846,1831.6,11.323,1.41
2022-01-25,4411.01,4287.11,38676,37397,85.71,82.99,1855.6,1836.9,11.299,1.41
2022-01-26,4453.23,4304.8,39134,38061,87.95,85.01,1851.6,1816,11.237,1.41
2022-01-27,4428.74,4309.5,38647,37513,88.54,86.2,1822.5,1792,11.143,1.41
2022-01-28,4432.72,4292.46,40021,37660,88.84,86.44,1800.3,1780.6,11.143,1.41
2022-01-31,4516.89,4414.02,39833,36183,88.39,86.34,1800.9,1785.8,11.233,1.41
2022-02-01,4550.49,4483.53,36646,35267,88.87,86.55,1809.7,1796.2,11.269,1.41
2022-02-02,4595.31,4544.32,36119,34773,89.72,87.1,1812,1794.6,11.303,1.41
2022-02-03,4542.88,4470.39,35497,33727,90.45,86.75,1809.5,1788.5,11.438,1.41
2022-02-04,4539.66,4451.5,34227,30095,93.17,90.07,1815.8,1792.1,11.446,1.41
2022-02-07,4521.86,4471.47,32621.2,29831,92.73,90.73,1824.6,1807.5,11.442,1.41
2022-02-08,4531.32,4465.4,32113.6,27835.5,91.68,88.51,1829.9,1816,11.414,1.41
2022-02-09,4590.03,4547,30136.7,26500.5,90.58,88.41,1837.1,1825.5,11.422,1.41
2022-02-10,4588.92,4484.31,31002.7,28755,91.74,89.03,1843.3,1821.8,11.427,1.41
2022-02-11,4526.33,4401.41,30277.4,28666.7,94.66,89.19,1867.4,1821.1,11.349,1.41
2022-02-14,4426.22,4364.84,31383.8,29499.4,95.82,92.09,1876.5,1851.9,11.305,1.41
2022-02-15,4472.77,4429.28,31312.4,29135.8,95.17,90.66,1881.6,1845.4,11.356,1.41
2022-02-16,4489.55,4429.68,30720.1,29484.5,95.01,90,1874.6,1851.8,11.373,1.41
2022-02-17,4456.06,4373.81,30687.9,28648.1,93.36,90.62,1904,1869.7,1.136,1.41
2022-02-18,4394.6,4327.22,30525.1,28682.1,92.66,89.03,1905,1888,11.321,1.41
2022-02-22,4362.12,4267.11,30735.1,28738.5,96,90.35,1918.3,1889.7,11.325,1.41
2022-02-23,4341.51,4221.51,29623.2,28953.9,93.9,90.64,1912.9,1891.1,11.309,1.41
2022-02-24,4294.73,4114.65,30462,29260.1,100.54,91.45,1976.5,1878.6,11.191,1.41
2022-02-25,4385.34,4286.83,30644.8,28913.6,95.64,90.06,1889.2,1889.2,11.267,1.41
2022-02-28,4388.84,4315.12,29810.8,28706.1,99.1,94.43,1919.9,1896.1,11.219,1.41
2022-03-01,4378.45,4279.54,30202.3,29353.5,106.78,95.32,1944.4,1909,11.126,1.41
2022-03-02,4401.48,4322.56,29868.9,28077.9,112.51,105.18,1951.1,1922.9,11.121,1.41
2022-03-03,4416.78,4350.37,29377.1,28282.2,116.57,106.43,1943.8,1926.5,11.064,1.41
2022-03-04,4342.12,4284.98,29194.4,28537.2,116.02,107.25,1974,1940,10.926,1.41
2022-03-07,4327.01,4199.85,29556.5,28838.7,130.5,115.54,2008.6,1968.1,10.852,1.41
2022-03-08,4276.94,4157.87,32185.6,29307.2,129.44,117.07,2078.7,1992.6,10.899,1.41
2022-03-09,4299.4,4223.1,32377.5,31221.2,126.84,103.63,2071,1984.3,11.075,1.41
2022-03-10,4268.28,4209.8,31969.9,29396.6,114.88,105.53,2015.7,1979.1,10.983,1.41
2022-03-11,4291.01,4200.49,30638.5,29604.4,110.29,104.48,2004.1,1965.4,10.909,1.41
2022-03-14,4247.57,4161.72,30674.8,29330.8,109.72,99.76,1990,1956.5,10.939,1.41
2022-03-15,4271.05,4187.9,29963.8,29489.5,102.58,93.53,1958.8,1911.6,10.951,1.41
2022-03-16,4358.9,4251.99,30166.9,29539,99.22,94.07,1932.7,1898.6,11.032,1.41
2022-03-17,4412.67,4335.65,31753.4,29888.6,104.24,94.85,1952.5,1928.3,11.089,1.41
2022-03-18,4465.4,4390.57,31556.6,29235,106.28,102.3,1948.3,1921.6,11.055,1.41
2022-03-21,4481.75,4424.3,31312.1,29874.8,112.69,104.08,1943.2,1922,11.014,1.41
2022-03-22,4522,4469.1,30691.4,29953.8,115.01,109.3,1941.7,1913.6,11.027,1.41
2022-03-23,4501.07,4455.81,30325.6,28884.9,115.4,108.38,1950.8,1920.5,11.004,1.41
2022-03-24,4520.58,4465.17,29426.6,28161.8,116.64,110.61,1969.5,1941.4,10.996,1.41
2022-03-25,4546.03,4501.07,28534.8,26606.3,114.12,108.68,1967.4,1946.8,10.981,1.41
2022-03-28,4575.65,4517.69,26857.6,22006.3,112.93,102.83,1962,1919,10.978,1.41
2022-03-29,4637.3,4589.66,23200.3,20860.9,107.84,98.44,1930.5,1891,11.085,1.41
2022-03-30,4627.77,4581.32,22754.4,20125.8,108.75,104.55,1943.4,1920.1,11.156,1.41
2022-03-31,4603.07,4530.41,22942.1,20231.1,107.8,99.66,1955,1923,11.065,1.41
2022-04-01,4548.7,4507.57,21315.4,20244.1,101.75,97.78,1944.5,1921.4,11.053,1.41
2022-04-04,4583.5,4539.21,20744.7,17630.5,103.94,98.05,1941.6,1918.2,1.097,1.41
2022-04-05,4593.45,4514.17,20763.5,17983.7,105.59,99.88,1948.9,1920.9,10.903,1.41
2022-04-06,4503.94,4450.04,20996.8,19658.8,104.02,95.73,1937.6,1916.2,10.893,1.41
2022-04-07,4521.16,4450.3,21689.3,20371.7,98.82,93.81,1941.7,1923.3,10.878,1.41
2022-04-08,4520.41,4474.6,20864.3,19780.2,98.76,95.29,1952.2,1930.4,10.876,1.41
2022-04-11,4464.35,4408.38,21189.8,19907.5,98.52,92.93,1974.6,1942.9,10.883,1.41
2022-04-12,4471,4381.34,21488.7,20743.9,101.35,94.84,1982.7,1953,10.826,1.41
2022-04-13,4453.92,4392.7,21553.4,20917.5,104.47,99.87,1985.8,1966.3,10.885,1.41
2022-04-14,4460.46,4390.77,21837.4,20989.7,107.64,102.12,1984,1962.7,10.827,1.41
2022-04-18,4410.31,4370.3,21497.5,20568,109.81,106,2003,1974.4,1.078,1.41
2022-04-19,4471.03,4390.63,21200.2,20210.5,108.92,102.1,1985.1,1945.5,10.786,1.41
2022-04-20,4488.29,4448.76,20415.8,19880.7,104.16,100.7,1960.9,1941,1.085,1.41
2022-04-21,4512.94,4384.47,20155.1,18682.7,105.42,102.01,1960.1,1938,10.836,1.41
2022-04-22,4385.83,4267.62,20785.6,18980.1,104.22,101.06,1957.8,1928,10.794,1.41
2022-04-25,4299.02,4200.82,19425.4,19006.4,101.55,95.28,1935.5,1891.8,10.711,1.41
2022-04-26,4278.14,4175.04,19626.4,18794.4,102.78,97.06,1912.2,1896.3,10.636,1.41
2022-04-27,4240.71,4162.9,20303.8,19052.5,102.99,99.8,1908.1,1881.6,10.555,1.41
2022-04-28,4308.45,4188.63,20706.9,19315.4,105.68,100.13,1894.8,1894.8,10.494,1.41
2022-04-29,4269.68,4124.28,20654.9,19785.3,107.99,103.78,1920.6,1901.2,10.541,1.41
2022-05-02,4169.81,4062.51,21817.8,20282.7,105.94,100.28,1894.5,1865,10.504,1.41
2022-05-03,4200.1,4147.08,22482.1,21207,105.8,102.1,1879.3,1859.7,1.052,1.41
2022-05-04,4307.66,4148.91,21944.1,21338.4,108.61,102.95,1889.2,1866.1,10.621,1.41
2022-05-05,4256.39,4105.51,21599.2,20689.7,111.37,106.45,1910.2,1878.7,1.054,1.41
2022-05-06,4157.69,4067.91,20855,19897,111.18,107.24,1892,1873.1,10.551,1.41
2022-05-09,4081.27,3975.48,20051.7,19279.6,110.49,102.13,1883.6,1858,10.555,1.41
2022-05-10,4068.82,3958.17,20250.8,18942.2,104.16,98.86,1866.6,1839.9,10.527,1.41
2022-05-11,4049.09,3928.82,20862.2,19664.9,106.44,98.2,1858.4,1837.4,10.511,1.41
2022-05-12,3964.8,3858.87,21178.1,20393.4,107.37,102.66,1859.6,1824,10.379,1.41
2022-05-13,4038.88,3963.9,21561.3,20484.4,110.64,106.29,1830,1801.2,10.411,1.41
2022-05-16,4046.46,3983.99,21654.4,20755.2,114.9,108.11,1828,1790,10.431,1.41
2022-05-17,4090.72,4033.93,22714.9,20770.6,115.56,111.75,1834.9,1814.3,10.547,1.41
2022-05-18,4051.98,3911.91,23757.3,21581.8,115.42,108.46,1825.1,1808.9,10.466,1.41
2022-05-19,3945.96,3876.58,24258,22944.4,112.62,105.13,1850.4,1818.3,10.586,1.41
2022-05-20,3943.42,3810.32,23403.8,22360.2,114.04,110.85,1848.8,1834,1.056,1.41
2022-05-23,3981.88,3909.04,23741.4,22524.2,111.96,109.15,1865,1847.4,10.689,1.41
2022-05-24,3955.68,3875.13,22991,21971.7,111.43,108.61,1871.3,1851.3,10.734,1.41
2022-05-25,3999.33,3925.03,22987.9,22281.3,111.68,109.23,1869,1843,1.068,1.41
2022-05-26,4075.14,3984.6,22653.3,21275.4,114.83,110.27,1855,1840.4,10.724,1.41
2022-05-27,4158.49,4077.43,21322.3,20737.3,115.3,112.85,1866.9,1851.9,10.727,1.41
2022-05-31,4168.34,4104.88,23027.8,21047.5,119.98,114.15,1867.9,1837.6,10.733,1.41
2022-06-01,4166.54,4073.85,24190.5,22611.6,117.87,114.58,1853,1830.2,10.646,1.41
2022-06-02,4177.51,4074.37,24340,23451.4,117.77,111.2,1874.4,1846.5,10.745,1.41
2022-06-03,4142.67,4098.67,24605.3,23521.8,120.46,115.23,1878.6,1849.7,10.718,1.41
2022-06-06,4168.78,4109.18,24179.3,23236.2,120.99,117.63,1861.2,1843,10.694,1.41
2022-06-07,4164.86,4080.19,23484.4,22863.8,120.36,117.14,1858.2,1838.5,10.699,1.41
2022-06-08,4160.14,4107.2,23423.3,22670.8,123.18,119.3,1862.4,1846.6,10.714,1.41
2022-06-09,4119.1,4017.17,23623.7,22698.6,122.72,120.79,1857.8,1841.9,10.614,1.41
2022-06-10,3974.39,3900.16,23214.5,22438.7,122.75,118.33,1879.6,1826.5,10.515,1.41
2022-06-13,3838.15,3734.3,23447.6,22593.5,122.25,117.47,1882.5,1819,10.408,1.41
2022-06-14,3778.18,3705.68,23344.4,22923.6,123.68,116.62,1833.3,1806.1,10.414,1.41
2022-06-15,3837.56,3722.3,23387.7,22852.3,119.61,114.6,1845.4,1808.4,10.443,1.41
2022-06-16,3728.18,3639.77,24234.1,23160.6,118.08,112.31,1860.2,1816.3,10.547,1.41
2022-06-17,3707.71,3636.87,23912,22886.5,118.97,108.25,1861.5,1836.1,10.498,1.41
2022-06-21,3779.65,3715.31,24209.9,22714.7,112.47,108.72,1848.4,1830.7,10.525,1.41
2022-06-22,3801.79,3717.69,24873.5,23864,109.76,101.53,1850.3,1824.5,10.565,1.41
2022-06-23,3802.58,3743.52,24440.8,23616.4,107.05,102.32,1848.9,1823.5,10.523,1.41
2022-06-24,3913.65,3821.75,24882.9,24318.7,108.58,103.64,1833.7,1817.7,10.554,1.41
2022-06-27,3927.72,3889.66,24997.3,24172.2,110.54,105.6,1842.8,1821.8,10.583,1.41
2022-06-28,3945.86,3820.14,25205.7,23784.5,112.22,109.62,1830.9,1819.1,10.518,1.41
2022-06-29,3836.5,3799.02,24240.8,23693.8,114.05,109.22,1822,1822,10.439,1.41
2022-06-30,3818.99,3738.67,24423.5,23191.6,110.45,105.1,1830,1811.5,10.482,1.41
2022-07-01,3829.82,3752.1,23578,23131.3,109.34,104.56,1816.8,1788.9,10.428,1.41
2022-07-05,3832.19,3742.06,23202.3,20807.8,111.45,97.43,1817,1768.9,10.266,1.41
2022-07-06,3870.91,3809.37,21357.4,20784.8,102.14,95.1,1774.9,1736.8,10.181,1.41
2022-07-07,3910.63,3858.85,21692.4,21077.4,104.48,96.57,1748.1,1742.4,10.159,1.41
2022-07-08,3918.5,3869.34,21517.4,20912.1,105.24,101.51,1755.4,1737,10.183,1.41
2022-07-11,3880.94,3847.22,21661,20919.6,105.05,100.89,1744.7,1735.1,10.039,1.41
2022-07-12,3873.41,3802.36,21832.3,21171.1,103.49,95.35,1738.8,1726,10.036,1.41
2022-07-13,3829.44,3759.07,21801.2,21324.8,97.96,93.67,1748.2,1710.9,1.006,1.41
2022-07-14,3796.41,3721.56,21815.3,20122.4,97,90.56,1738.7,1700.6,10.016,1.41
2022-07-15,3863.62,3817.18,20343.6,19849.8,99.03,94.57,1716.7,1703.5,10.087,1.41
2022-07-18,3902.44,3818.63,20150.8,19542.9,102.8,95.85,1724.7,1708.9,10.141,1.41
2022-07-19,3939.81,3860.73,20394.5,19551.2,104.46,99.85,1719.1,1707.7,10.224,1.41
2022-07-20,3974.13,3922.03,20558.2,19559.7,104.39,101.51,1715,1694.6,10.177,1.41
2022-07-21,3999.29,3927.64,20469.1,19793.4,99.99,94.59,1722.6,1682.8,10.228,1.41
2022-07-22,4012.44,3938.86,20202.7,19584.4,97.95,94.23,1740.3,1716.4,1.021,1.41
2022-07-25,3975.3,3943.46,20428.2,19764.7,96.94,93.01,1734.3,1717.5,1.022,1.41
2022-07-26,3953.22,3910.74,20043.8,19660.7,99,94.76,1729.9,1715.9,10.114,1.41
2022-07-27,4039.56,3951.43,20017.8,19594.7,98.59,94.3,1743,1713.8,10.202,1.41
2022-07-28,4078.95,3992.97,20042.9,19650.7,99.84,96.04,1764,1740.9,10.196,1.41
2022-07-29,4140.15,4079.22,20169.3,18723.3,101.88,96.41,1774.2,1758.4,10.218,1.41
2022-08-01,4144.95,4096.02,19445.9,18548.4,98.65,92.42,1781.8,1764.1,10.261,1.41
2022-08-02,4140.47,4079.81,19444.7,19034.5,96.47,92.59,1794.8,1766.2,10.164,1.41
2022-08-03,4167.66,4107.96,21545.7,19294.1,96.57,90.38,1779.1,1759.7,10.164,1.41
2022-08-04,4161.29,4135.42,21790.6,21139.9,91.9,87.55,1801,1769.5,10.243,1.41
2022-08-05,4151.58,4107.31,21836.4,21363,90.76,87.01,1800.5,1769.8,10.181,1.41
2022-08-08,4186.62,4128.97,22465.4,21581.6,90.89,87.22,1795.5,1776.2,10.195,1.41
2022-08-09,4137.3,4112.09,22702.5,19909.6,92.65,89.05,1806,1788.5,10.211,1.41
2022-08-10,4211.03,4177.26,20503.7,19654.2,92.43,87.66,1814.4,1793,10.297,1.41
2022-08-11,4257.91,4201.41,20321.4,19532.3,95.05,91.24,1804.3,1788.5,10.317,1.41
2022-08-12,4280.47,4219.78,19883,19352.9,94.81,91.16,1808.6,1789.9,10.258,1.41
2022-08-15,4301.79,4256.9,20178.6,19761,92.1,86.82,1808.2,1777.6,1.016,1.41
2022-08-16,4325.28,4277.77,20113.9,19347.7,90.65,85.73,1787.6,1775.2,1.017,1.41
2022-08-17,4302.18,4253.08,19666.6,18277.8,89.16,85.88,1786.3,1763.7,1.018,1.41
2022-08-18,4292.53,4261.98,19626.3,18742.6,91.46,87.32,1775.9,1758.9,10.088,1.41
2022-08-19,4266.31,4218.7,19758.4,18191.8,92.09,88.38,1762.7,1749.5,10.034,1.41
2022-08-22,4195.08,4129.86,19490.9,18371,91.26,86.6,1752.3,1730.4,0.9941,1.41
2022-08-23,4159.77,4124.03,19477.3,18554.8,94.22,90.42,1757.6,1733.8,0.9967,1.41
2022-08-24,4156.56,4119.97,19310.6,18812,95.4,92.79,1759.7,1745.5,0.9965,1.41
2022-08-25,4200.54,4147.59,19125.1,18659.6,95.76,92.29,1769.3,1753.8,0.9974,1.41
2022-08-26,4203.04,4057.66,19304.8,18695.2,94.02,91.08,1762.3,1737,0.9961,1.41
2022-08-29,4062.99,4017.42,20361.2,18850.4,97.37,92.29,1748.6,1722.5,0.9995,1.41
2022-08-30,4044.98,3965.21,19757.8,18505.3,97.66,90.54,1731.6,1731.6,10.012,1.41
2022-08-31,4015.37,3954.53,19631.5,18877.9,92.73,88.27,1721.4,1721.4,10.057,1.41
2022-09-01,3970.23,3903.65,20174.9,19208.9,89.63,85.98,1708,1707,0.9944,1.41
2022-09-02,4018.43,3906.21,19480.3,19172.6,89.66,86.35,1709.6,1709.6,0.9951,1.41
2022-09-06,3942.55,3886.75,19389.9,18937.3,90.39,86.18,1719.7,1714.2,0.9902,1.41
2022-09-07,3987.89,3906.03,19676,19001.3,87.76,81.5,1722.8,1722.8,0.9999,1.41
2022-09-08,4010.5,3944.81,20436.1,19506.4,84.25,81.2,1725.5,1713.5,0.9994,1.41
2022-09-09,4076.81,4022.94,20353.8,19761.7,87.2,82.71,1726.4,1716,10.039,1.41
2022-09-12,4119.28,4083.67,20436.7,19873.7,89.1,85.16,1737.3,1728,10.119,1.41
2022-09-13,4037.12,3921.28,20051.4,19352.1,89.31,85.06,1733.4,1703.8,0.997,1.41
2022-09-14,3961.94,3912.18,19612.2,19274.7,90.19,86.18,1709.7,1701.1,0.9977,1.41
2022-09-15,3959.14,3888.28,19552.1,19329.6,89.15,84.53,1695,1664.8,0.9999,1.41
2022-09-16,3880.95,3837.08,19520.7,19057,86.59,84.27,1680,1659.1,10.015,1.41
2022-09-19,3900.45,3838.5,19261.3,18868.7,86.22,82.1,1680.2,1663.5,10.022,1.41
2022-09-20,3876.01,3827.54,19212.6,19010.6,86.45,83.52,1682.3,1665.9,0.997,1.41
2022-09-21,3907.07,3789.49,19494.4,18207.9,86.68,82.49,1685.9,1657.6,0.9837,1.41
2022-09-22,3790.9,3749.45,19933.9,19098.6,86,82.4,1688,1659,0.9836,1.41
2022-09-23,3727.14,3647.47,19218.7,19000.8,83.92,78.04,1674.6,1642.7,0.969,1.41
2022-09-26,3715.67,3644.76,19411.9,19066,80.31,76.25,1651,1623.2,0.9606,1.41
2022-09-27,3717.53,3623.29,19663.5,19163.6,79.51,76.42,1643.5,1626.7,0.9592,1.41
2022-09-28,3736.74,3640.61,19692.9,19102.8,82.34,76.55,1666,1618,0.9734,1.41
2022-09-29,3687.01,3610.4,19358.6,19101.2,82.94,80.34,1673.1,1649.3,0.9814,1.41
2022-09-30,3671.44,3584.13,19334.5,18935.6,82.56,79.14,1684.4,1667.5,0.9799,1.41
2022-10-03,3698.35,3604.93,19245.5,18703.3,84.56,80.87,1710.4,1666.5,0.9824,1.41
2022-10-04,3791.92,3726.46,19249.9,19116.1,86.98,83.22,1738.7,1704,0.9983,1.41
2022-10-05,3806.91,3722.66,19680.9,19092.5,88.42,85.42,1736.6,1708.8,0.9882,1.41
2022-10-06,3797.93,3739.22,19588.6,19177.2,89.07,87.04,1734.2,1714.8,0.9788,1.41
2022-10-07,3706.74,3620.73,20406.9,19249,93.31,88,1722.8,1698.4,0.9741,1.41
2022-10-10,3652.17,3588.1,20981.5,20062.9,93.64,90.54,1707.4,1672.5,0.97,1.41
2022-10-11,3640.66,3568.45,20867.9,20231.6,91.35,87.91,1691.3,1667.5,0.9703,1.41
2022-10-12,3608.34,3573.86,20744,20058.2,90.07,86.28,1685.1,1668,0.9704,1.41
2022-10-13,3685.41,3491.58,21038.1,20561.9,89.66,85.56,1688.9,1648.3,0.9773,1.41
2022-10-14,3712,3579.68,20922.3,20522.5,89.73,85.2,1672.1,1640.8,0.9719,1.41
2022-10-17,3689.73,3638.65,20822.4,20260,87.12,84.61,1667.6,1645.2,0.9838,1.41
2022-10-18,3762.79,3686.53,20676.6,20348.1,86.51,82.09,1660.4,1647,0.9852,1.41
2022-10-19,3728.58,3666.51,20778.3,20065.8,86.2,82.59,1654,1628,0.9771,1.41
2022-10-20,3736,3656.44,20384.5,20066.6,88.17,85.22,1644.3,1621.2,0.9783,1.41
2022-10-21,3757.89,3647.42,21281.9,20184.6,85.9,83.15,1657.2,1618.1,0.986,1.41
2022-10-24,3810.74,3741.65,21464.7,21084.1,85.92,82.63,1666.3,1643.6,0.9874,1.41
2022-10-25,3862.85,3799.44,21360.4,20901,86.03,83.06,1660.5,1637,0.9964,1.41
2022-10-26,3886.15,3824.07,21055.4,20410.5,88.41,84.14,1674,1652.3,10.077,1.41
2022-10-27,3859.95,3803.79,20667.5,17260,89.79,87.33,1669.2,1654.4,0.9962,1.41
2022-10-28,3905.42,3808.26,18583.8,15603.3,88.76,87.08,1670.9,1640.7,0.9963,1.41
2022-10-31,3893.73,3863.18,18138.2,15799.3,88.65,85.3,1648.5,1634.5,0.9883,1.41
2022-11-01,3911.79,3843.8,17679.4,16435.5,89.45,85.92,1660.3,1633.6,0.9874,1.41
2022-11-02,3894.44,3758.68,17100.8,16633.9,90.36,87.72,1673.1,1637.4,0.9817,1.41
2022-11-03,3750.59,3698.15,16946.5,16274.9,89.67,87.6,1643.2,1618.3,0.9751,1.41
2022-11-04,3796.34,3708.84,17158.4,15834,92.87,87.82,1686.4,1631.1,0.996,1.41
2022-11-07,3813.95,3764.7,17112,16543.9,93.74,90.4,1685.6,1670,10.019,1.41
2022-11-08,3859.4,3786.28,16993.4,16408.2,92.17,88.52,1720.4,1667.1,10.072,1.41
2022-11-09,3818.2,3744.22,16739.7,16425.8,89.24,85.5,1725.8,1705.1,10.011,1.41
2022-11-10,3958.33,3859.89,16846.3,16553,87.35,84.7,1760.6,1705.5,10.208,1.41
2022-11-11,4001.48,3944.82,16814.9,16608.9,90.1,86.18,1775.6,1750.3,10.352,1.41
2022-11-14,4008.97,3956.4,16749.3,16209.2,89.84,85.15,1778.4,1755.8,10.325,1.41
2022-11-15,4028.84,3953.17,16287.9,15504.2,88.68,84.06,1791.8,1770.2,10.348,1.41
2022-11-16,3983.09,3954.34,16274.6,15620.4,87.51,84.2,1788.2,1773.4,10.392,1.41
2022-11-17,3954.33,3906.54,16677.6,16162.3,85.45,81.4,1777.6,1756.6,1.036,1.41
2022-11-18,3979.89,3935.98,16785.6,16472,82.64,77.24,1769.9,1749.2,10.324,1.41
2022-11-21,3962,3933.34,16611.8,16360.9,80.3,75.08,1755,1733.9,10.245,1.41
2022-11-22,4005.88,3956.88,16686.3,16387.9,82.36,79.86,1751,1737.6,1.031,1.41
2022-11-23,4033.78,3998.66,16595.4,16414.6,81.95,76.83,1754.9,1719,10.418,1.41
2022-11-25,4034.02,4020.76,16481.4,16060.8,79.89,76.23,1761.2,1745.9,10.402,1.41
2022-11-28,4235,4120,16475.1,16016.3,77.7,73.7,1763.7,1739.6,0.97,0.5
2022-11-29,4094,3912,16524.9,16096.1,79.5,76.4,1758.5,1740.4,0.96,0.5
