,Date,SNP500_High,SNP500_Low,Bitcoin_High,Bitcoin_Low,Oil_High,Oil_Low,Gold_High,Gold_Low,EURO_To_USD_Rate,Interest
1695,05/09/2016,45.94,43.24,11047.8,10248.7,45.94,43.24,1290.5,1265.0,1.1383,0.39
1696,05/06/2016,45.34,43.54,11070.7,10303.4,45.34,43.54,1298.4,1280.3,1.1405,0.39
1697,05/05/2016,46.07,43.96,10867.2,10120.5,46.07,43.96,1288.5,1275.0,1.1405,0.39
1698,05/04/2016,44.88,43.22,10378.4,9410.3,44.88,43.22,1292.0,1275.0,1.1487,0.39
1699,05/03/2016,45.35,43.32,9860.3,9330.1,45.35,43.32,1303.0,1286.7,1.1497,0.39
1700,05/02/2016,46.15,44.54,10506.1,9394.5,46.15,44.54,1305.2,1292.7,1.1532,0.39
1701,04/29/2016,46.78,45.24,10419.1,9597.8,46.78,45.24,1298.3,1278.2,1.1456,0.39
1702,04/28/2016,46.14,44.94,10930.2,9743.9,46.14,44.94,1267.3,1267.3,1.1353,0.39
1703,04/27/2016,45.62,43.77,11289.7,10252.2,45.62,43.77,1254.6,1240.7,1.1321,0.39
1704,04/26/2016,44.83,42.5,11791.5,11119.9,44.83,42.5,1246.5,1232.7,1.1298,0.39
1705,04/25/2016,44.04,42.58,11250.5,10324.8,44.04,42.58,1243.8,1231.3,1.1266,0.39
1706,04/22/2016,44.45,43.11,11271.6,10137.2,44.45,43.11,1254.2,1228.5,1.1233,0.39
1707,04/21/2016,44.49,43.05,11095.9,10070.9,44.49,43.05,1272.4,1244.4,1.1288,0.39
1708,04/20/2016,42.91,39.85,10294.3,9707.7,42.91,39.85,1259.8,1244.0,1.1297,0.39
1709,04/19/2016,41.53,39.58,10206.8,9348.5,41.53,39.58,1258.5,1229.0,1.1358,0.39
1710,04/18/2016,40.24,37.61,9500.0,8541.6,40.24,37.61,1243.3,1231.7,1.1314,0.39
1711,04/15/2016,41.73,39.98,8942.7,8378.0,41.73,39.98,1237.6,1226.8,1.1283,0.39
1712,04/14/2016,42.16,40.84,8984.9,8083.6,42.16,40.84,1245.9,1225.4,1.1268,0.39
1713,04/13/2016,42.42,41.24,8564.2,7843.7,42.42,41.24,1258.7,1241.4,1.1274,0.39
1714,04/12/2016,42.25,40.09,9066.6,8172.2,42.25,40.09,1264.7,1253.0,1.1386,0.39
1715,04/11/2016,40.75,39.25,8735.6,7784.6,40.75,39.25,1260.9,1241.6,1.1408,0.39
1716,04/08/2016,39.84,37.45,8489.9,7595.1,39.84,37.45,1244.6,1231.0,1.1401,0.39
1717,04/07/2016,38.3,36.69,8536.5,7196.6,38.3,36.69,1245.0,1224.0,1.1377,0.39
1718,04/06/2016,37.9,36.43,7896.2,5996.6,37.9,36.43,1233.8,1217.2,1.1399,0.39
1719,04/05/2016,36.58,35.24,8383.2,6651.9,36.58,35.24,1238.8,1216.0,1.1384,0.39
1720,04/04/2016,37.21,35.46,9382.1,7932.1,37.21,35.46,1224.1,1215.7,1.1392,0.39
1721,04/01/2016,38.56,36.63,9506.9,8249.3,38.56,36.63,1237.2,1210.3,1.1387,0.39
1722,03/31/2016,39.04,37.57,9201.4,7915.8,39.04,37.57,1242.3,1225.1,1.138,0.39
1723,03/30/2016,39.85,38.14,10303.0,8789.2,39.85,38.14,1246.8,1224.9,1.1338,0.39
1724,03/29/2016,39.48,37.91,10397.7,9742.2,39.48,37.91,1243.7,1216.0,1.1291,0.39
1725,03/28/2016,40.14,38.86,11277.2,9917.7,40.14,38.86,1222.9,1207.2,1.1196,0.39
1726,03/24/2016,39.77,38.33,11888.1,11119.0,39.77,38.33,1224.6,1212.2,1.1174,0.39
1727,03/23/2016,41.34,39.67,12112.7,11433.3,41.34,39.67,1249.1,1216.2,1.1184,0.39
1728,03/22/2016,41.9,40.77,11621.7,10908.4,41.9,40.77,1260.0,1244.2,1.1217,0.39
1729,03/21/2016,40.3,38.61,11655.3,10389.4,40.3,38.61,1257.3,1242.1,1.1241,0.39
1730,03/18/2016,41.2,39.15,11740.9,10983.8,41.2,39.15,1267.4,1249.8,1.127,0.39
1731,03/17/2016,40.36,38.47,11549.5,10584.5,40.36,38.47,1272.0,1256.2,1.1319,0.39
1732,03/16/2016,38.63,36.61,11438.0,10056.6,38.63,36.61,1264.0,1228.0,1.1225,0.39
1733,03/15/2016,37.4,35.96,11970.9,10136.8,37.4,35.96,1238.7,1226.8,1.1109,0.39
1734,03/14/2016,38.77,36.68,12860.2,11164.5,38.77,36.68,1259.9,1232.8,1.1106,0.39
1735,03/11/2016,39.02,37.92,13082.2,11567.3,39.02,37.92,1283.8,1250.2,1.1153,0.39
1736,03/10/2016,38.48,37.21,11973.2,10901.5,38.48,37.21,1274.5,1240.1,1.1177,0.39
1737,03/09/2016,38.51,36.24,12004.7,10660.2,38.51,36.24,1263.1,1245.0,1.0999,0.39
1738,03/08/2016,38.39,36.12,11769.6,9271.3,38.39,36.12,1279.2,1261.4,1.1011,0.39
1739,03/07/2016,38.11,36.09,13711.0,10050.7,38.11,36.09,1270.0,1260.2,1.1014,0.39
1740,03/04/2016,36.34,34.4,14396.6,13475.4,36.34,34.4,1279.6,1253.5,1.1004,0.39
1741,03/03/2016,35.32,34.19,14446.1,13094.7,35.32,34.19,1268.1,1243.2,1.0957,0.39
1742,03/02/2016,35.17,33.55,14640.7,13888.2,35.17,33.55,1241.1,1227.8,1.0868,0.39
1743,03/01/2016,34.76,33.37,14176.4,13410.0,34.76,33.37,1247.0,1229.7,1.0867,0.39
1744,02/29/2016,33.98,32.32,15109.1,13048.3,33.98,32.32,1241.4,1220.2,1.0873,0.39
1745,02/26/2016,34.69,32.64,15045.4,13613.1,34.69,32.64,1220.7,1220.7,1.0934,0.39
1746,02/25/2016,33.49,31.07,15324.6,14613.4,33.49,31.07,1244.4,1221.8,1.1023,0.39
1747,02/24/2016,32.4,30.56,16302.9,13902.3,32.4,30.56,1254.3,1222.4,1.1013,0.39
1748,02/23/2016,33.53,31.22,17184.8,15791.1,33.53,31.22,1229.0,1207.6,1.102,0.39
1749,02/22/2016,32.05,29.48,17252.8,16286.6,32.05,29.48,1226.9,1202.5,1.1029,0.39
1750,02/19/2016,30.73,29.05,17126.9,14832.4,30.73,29.05,1235.3,1220.6,1.1134,0.39
1751,02/18/2016,31.98,30.27,15408.7,14244.7,31.98,30.27,1240.6,1201.3,1.1107,0.39
1752,02/17/2016,31.49,28.73,15435.0,14579.7,31.49,28.73,1214.4,1196.2,1.1128,0.39
1753,02/16/2016,31.53,28.7,15306.1,12934.2,31.53,28.7,1236.3,1191.5,1.1144,0.39
1754,02/15/2016,30.69,28.97,13921.5,12877.7,30.69,28.97,1236.3,1191.5,1.1155,0.39
1755,02/12/2016,29.66,26.95,14461.5,11962.1,29.66,26.95,1248.7,1232.9,1.126,0.39
1756,02/11/2016,27.48,26.05,15109.8,13951.1,27.48,26.05,1263.9,1196.3,1.1324,0.39
1757,02/10/2016,29.22,27.24,15505.5,13466.1,29.22,27.24,1198.1,1181.6,1.129,0.39
1758,02/09/2016,30.61,27.74,16514.6,14534.7,30.61,27.74,1199.3,1185.9,1.1293,0.39
1759,02/08/2016,31.38,29.57,16094.7,13748.5,31.38,29.57,1201.4,1164.5,1.1198,0.39
1760,02/05/2016,32.45,30.63,14467.4,13010.7,32.45,30.63,1175.0,1145.5,1.1159,0.39
1761,02/04/2016,33.6,31.53,14413.7,12166.5,33.6,31.53,1157.9,1139.7,1.1208,0.39
1762,02/03/2016,32.75,29.4,15493.2,13356.1,32.75,29.4,1146.2,1124.8,1.1104,0.39
1763,02/02/2016,31.53,29.57,15823.7,10875.7,31.53,29.57,1131.5,1122.6,1.0919,0.39
1764,02/01/2016,34.18,31.29,17301.8,14953.0,34.18,31.29,1130.2,1115.3,1.0888,0.39
1765,01/29/2016,34.4,32.65,17813.6,15642.7,34.4,32.65,1118.9,1108.5,1.0837,0.39
1766,01/28/2016,34.82,31.74,19022.0,16812.8,34.82,31.74,1126.4,1110.2,1.0939,0.39
1767,01/27/2016,32.84,30.14,19221.1,18114.4,32.84,30.14,1128.0,1115.3,1.0893,0.39
1768,01/26/2016,32.41,29.25,19870.6,18750.9,32.41,29.25,1123.2,1107.8,1.0871,0.39
1769,01/25/2016,32.74,29.68,19587.7,17318.5,32.74,29.68,1109.4,1097.9,1.0849,0.39
1770,01/22/2016,32.35,29.53,17987.0,16442.2,32.35,29.53,1101.4,1094.6,1.0797,0.39
1771,01/21/2016,30.25,27.87,16941.1,16023.6,30.25,27.87,1103.8,1092.3,1.0874,0.39
1772,01/20/2016,28.58,26.19,17268.0,15669.9,28.58,26.19,1109.1,1087.5,1.0891,0.39
1773,01/19/2016,30.21,28.21,17560.7,16254.5,30.21,28.21,1093.4,1082.0,1.0909,0.39
1774,01/18/2016,30.88,29.67,17399.2,15024.6,30.88,29.67,1094.5,1082.1,1.0892,0.39
1775,01/15/2016,31.18,29.13,16313.2,13151.5,31.18,29.13,1096.9,1077.1,1.0917,0.39
1776,01/14/2016,31.77,30.28,17294.8,13906.1,31.77,30.28,1093.5,1071.3,1.0865,0.39
1777,01/13/2016,31.71,30.1,16879.3,13401.6,31.71,30.1,1095.0,1080.5,1.0877,0.39
1778,01/12/2016,32.21,29.93,13843.2,11661.8,32.21,29.93,1097.1,1083.6,1.0857,0.39
1779,01/11/2016,33.2,30.88,11901.9,11486.1,33.2,30.88,1107.3,1094.4,1.086,0.39
1780,01/08/2016,34.34,32.64,11624.6,10917.8,34.34,32.64,1109.7,1093.0,1.0932,0.39
1781,01/07/2016,34.26,32.1,11851.1,10578.4,34.26,32.1,1109.6,1091.4,1.0936,0.39
1782,01/06/2016,36.39,33.77,11175.2,10715.5,36.39,33.77,1094.7,1077.4,1.0781,0.39
1783,01/05/2016,37.1,35.74,10942.8,9420.9,37.1,35.74,1081.6,1076.2,1.0748,0.39
1784,01/04/2016,38.39,36.33,10689.1,9023.8,38.39,36.33,1082.3,1062.5,1.0831,0.39
1785,12/31/2015,37.79,36.22,11417.8,8938.7,37.79,36.22,1062.3,1059.0,1.0861,0.13
1786,12/30/2015,37.4,36.4,9969.6,9638.2,37.4,36.4,1060.1,1060.1,1.0932,0.13
1787,12/29/2015,37.94,36.66,9733.6,9316.8,37.94,36.66,1074.6,1066.7,1.0917,0.13
1788,12/28/2015,38.09,36.6,9474.6,8746.6,38.09,36.6,1076.5,1065.7,1.0968,0.13
1789,12/24/2015,38.28,37.38,8762.0,8153.7,38.28,37.38,1076.6,1069.5,1.0972,0.13
1790,12/23/2015,37.95,36.28,8332.9,7900.2,37.95,36.28,1074.9,1067.6,1.0909,0.13
1791,12/22/2015,36.54,35.66,8266.5,8012.4,36.54,35.66,1080.3,1071.2,1.0955,0.13
1792,12/21/2015,34.86,33.98,8304.4,8091.6,34.86,33.98,1081.4,1063.1,1.0915,0.13
1793,12/18/2015,35.57,34.29,8368.4,7819.1,35.57,34.29,1071.0,1050.0,1.0868,0.13
1794,12/17/2015,35.84,34.63,8294.1,7947.3,35.84,34.63,1072.7,1046.8,1.0825,0.13
1795,12/16/2015,37.35,35.29,8100.9,7675.4,37.35,35.29,1077.9,1060.2,1.0913,0.13
1796,12/15/2015,37.88,36.03,7857.5,7458.9,37.88,36.03,1067.9,1057.4,1.0928,0.13
1797,12/14/2015,36.7,34.53,8000.2,7534.7,36.7,34.53,1077.3,1058.1,1.0992,0.13
1798,12/11/2015,36.84,35.16,7964.6,7119.2,36.84,35.16,1079.1,1061.7,1.0989,0.13
1799,12/10/2015,37.54,36.38,7330.1,6596.9,37.54,36.38,1076.0,1068.8,1.0941,0.13
1800,12/09/2015,38.99,36.87,6728.6,6419.2,38.99,36.87,1085.0,1068.7,1.1025,0.13
1801,12/08/2015,38.58,36.64,6760.1,5828.3,38.58,36.64,1078.4,1066.8,1.0894,0.13
1802,12/07/2015,40.15,37.5,6490.5,5493.6,40.15,37.5,1086.1,1065.0,1.0835,0.13
1803,12/04/2015,42.0,39.6,6821.5,6197.9,42.0,39.6,1088.3,1057.2,1.0886,0.13
1804,12/03/2015,41.78,40.07,7319.0,6406.0,41.78,40.07,1064.5,1045.4,1.0941,0.13
1805,12/02/2015,41.97,39.84,7457.1,7040.8,41.97,39.84,1071.0,1049.4,1.0615,0.13
1806,12/01/2015,42.23,41.17,7869.1,7027.0,42.23,41.17,1074.0,1062.6,1.0631,0.13
1807,11/30/2015,42.61,41.5,7222.4,6957.8,42.61,41.5,1069.1,1052.2,1.0564,0.13
1808,11/27/2015,43.3,41.67,7429.7,6934.7,43.3,41.67,1073.9,1051.6,1.0593,0.13
1809,11/26/2015,43.29,42.3,7599.4,7284.3,43.29,42.3,1073.9,1051.6,1.061,0.13
1810,11/25/2015,43.25,41.72,7492.2,6957.8,43.25,41.72,1079.5,1067.5,1.0627,0.13
1811,11/24/2015,43.46,41.86,7445.6,6938.9,43.46,41.86,1080.0,1069.6,1.0641,0.13
1812,11/23/2015,42.75,40.41,7339.9,6737.8,42.75,40.41,1075.0,1065.0,1.0636,0.13
1813,11/20/2015,40.99,38.99,6738.7,6355.0,40.99,38.99,1087.3,1075.1,1.0646,0.13
1814,11/19/2015,41.05,39.89,6467.2,6090.8,41.05,39.89,1085.0,1070.3,1.0734,0.13
1815,11/18/2015,41.55,39.91,6226.2,6019.0,41.55,39.91,1071.0,1066.1,1.0659,0.13
1816,11/17/2015,42.03,40.58,6295.4,5679.4,42.03,40.58,1083.3,1065.7,1.0644,0.13
1817,11/16/2015,42.25,40.06,5871.0,5654.8,42.25,40.06,1096.5,1082.1,1.0686,0.13
1818,11/13/2015,42.21,40.22,5997.8,5692.3,42.21,40.22,1084.2,1080.7,1.0779,0.13
1819,11/12/2015,43.33,41.54,5970.4,5689.9,43.33,41.54,1088.5,1074.6,1.0817,0.13
1820,11/11/2015,44.11,42.62,5748.0,5375.6,44.11,42.62,1092.5,1084.0,1.0744,0.13
1821,11/10/2015,44.76,43.57,5904.6,5463.4,44.76,43.57,1093.2,1086.4,1.0724,0.13
1822,11/09/2015,45.12,43.64,6049.0,5644.2,45.12,43.64,1093.3,1089.0,1.0752,0.13
1823,11/06/2015,45.64,44.11,6070.6,5723.0,45.64,44.11,1108.4,1085.0,1.0741,0.13
1824,11/05/2015,46.65,45.12,6187.2,5874.5,46.65,45.12,1111.1,1103.1,1.0884,0.13
1825,11/04/2015,48.28,46.17,6075.3,5611.4,48.28,46.17,1121.0,1106.7,1.0863,0.13
1826,11/03/2015,48.36,45.96,5737.4,5517.6,48.36,45.96,1135.5,1114.4,1.0968,0.13
1827,11/02/2015,46.73,45.56,5601.3,5114.9,46.73,45.56,1141.1,1133.8,1.1015,0.13
1828,10/30/2015,47.03,45.48,5773.3,5521.1,47.03,45.48,1142.4,1139.3,1.1006,0.13
1829,10/29/2015,46.79,45.16,5795.3,5576.1,46.79,45.16,1147.7,1147.7,1.0976,0.13
1830,10/28/2015,46.22,43.06,5862.7,5448.2,46.22,43.06,1183.1,1152.1,1.092,0.13
1831,10/27/2015,43.91,42.58,5839.6,5568.9,43.91,42.58,1168.8,1160.5,1.1048,0.13
1832,10/26/2015,44.94,43.64,5852.8,5392.0,44.94,43.64,1169.6,1162.0,1.1056,0.13
1833,10/23/2015,45.75,44.2,5432.6,4815.0,45.75,44.2,1179.4,1158.6,1.1018,0.13
1834,10/22/2015,46.1,44.9,4874.9,4718.6,46.1,44.9,1171.8,1161.4,1.1107,0.13
1835,10/21/2015,46.08,44.86,4930.0,4722.8,46.08,44.86,1179.3,1163.2,1.1339,0.13
1836,10/20/2015,46.52,45.23,4875.4,4556.1,46.52,45.23,1181.4,1167.2,1.1345,0.13
1837,10/19/2015,47.49,45.85,4622.9,4419.4,47.49,45.85,1178.2,1168.3,1.1327,0.13
1838,10/16/2015,47.5,46.16,4472.9,4319.5,47.5,46.16,1184.8,1174.3,1.1347,0.13
1839,10/15/2015,47.02,45.23,4422.1,4296.9,47.02,45.23,1191.7,1173.9,1.1383,0.13
1840,10/14/2015,46.96,45.94,4365.8,4143.4,46.96,45.94,1189.9,1162.5,1.1473,0.13
1841,10/13/2015,48.43,46.44,4355.3,4183.6,48.43,46.44,1168.6,1151.3,1.1379,0.13
1842,10/12/2015,50.13,47.04,4436.0,4230.7,50.13,47.04,1168.6,1154.3,1.1355,0.13
1843,10/09/2015,50.92,49.17,4477.4,4364.7,50.92,49.17,1159.3,1138.0,1.1358,0.13
1844,10/08/2015,50.07,47.76,4412.6,4258.3,50.07,47.76,1150.9,1135.9,1.1279,0.13
1845,10/07/2015,49.71,47.7,4383.3,4164.3,49.71,47.7,1153.6,1141.3,1.1235,0.13
1846,10/06/2015,49.08,45.73,4237.5,4030.4,49.08,45.73,1151.0,1134.5,1.1271,0.13
1847,10/05/2015,46.94,45.21,4274.6,4112.9,46.94,45.21,1141.6,1129.6,1.1185,0.13
1848,10/02/2015,45.81,43.97,4232.4,3882.1,45.81,43.97,1140.9,1103.8,1.1211,0.13
1849,10/01/2015,47.1,44.63,3982.3,3858.8,47.1,44.63,1118.5,1110.3,1.1195,0.13
1850,09/30/2015,45.85,44.68,3971.5,3665.7,45.85,44.68,1127.7,1110.8,1.1177,0.13
1851,09/29/2015,45.7,44.3,3790.9,3633.9,45.7,44.3,1134.3,1123.5,1.1249,0.13
1852,09/28/2015,45.5,44.3,3813.4,3563.2,45.5,44.3,1146.9,1127.5,1.1246,0.13
1853,09/25/2015,46.38,44.86,3753.5,3505.8,46.38,44.86,1149.7,1141.6,1.1195,0.13
1854,09/24/2015,45.18,43.71,3912.8,3576.5,45.18,43.71,1154.9,1130.2,1.123,0.13
1855,09/23/2015,47.15,44.41,4053.0,3846.8,47.15,44.41,1132.5,1121.7,1.1187,0.13
1856,09/22/2015,46.48,45.14,4120.7,3852.2,46.48,45.14,1135.0,1121.0,1.112,0.13
1857,09/21/2015,46.74,44.69,4122.8,3689.0,46.74,44.69,1139.2,1131.3,1.1189,0.13
1858,09/18/2015,47.03,44.24,3796.6,3485.8,47.03,44.24,1139.5,1128.6,1.1305,0.13
1859,09/17/2015,47.71,46.33,3893.7,3551.8,47.71,46.33,1131.8,1116.3,1.1437,0.13
1860,09/16/2015,47.35,44.82,3824.4,2979.9,47.35,44.82,1121.9,1105.1,1.129,0.13
1861,09/15/2015,45.25,43.92,3930.7,3219.0,45.25,43.92,1107.5,1102.5,1.1267,0.13
1862,09/14/2015,44.97,43.59,4174.6,3752.0,44.97,43.59,1108.1,1104.0,1.1321,0.13
1863,09/11/2015,45.88,44.16,4387.8,4075.0,45.88,44.16,1111.1,1104.0,1.134,0.13
1864,09/10/2015,46.04,43.36,4364.4,4134.6,46.04,43.36,1111.6,1109.4,1.128,0.13
1865,09/09/2015,46.26,44.05,4338.1,4032.1,46.26,44.05,1116.7,1103.9,1.1207,0.13
1866,09/08/2015,46.41,44.14,4402.1,4185.3,46.41,44.14,1124.5,1117.5,1.12,0.13
1867,09/07/2015,45.92,44.15,4699.6,4130.9,45.92,44.15,1126.0,1114.7,1.1168,0.13
1868,09/04/2015,47.23,45.61,4660.0,4401.5,47.23,45.61,1126.7,1117.5,1.1147,0.13
1869,09/03/2015,48.42,45.65,4496.7,4004.6,48.42,45.65,1127.9,1126.6,1.1124,0.13
1870,09/02/2015,46.77,43.21,4621.0,4098.6,46.77,43.21,1134.6,1131.7,1.1227,0.13
1871,09/01/2015,48.87,44.15,4719.8,4397.7,48.87,44.15,1141.0,1139.8,1.1319,0.13
1872,08/31/2015,49.33,43.6,4976.5,4448.6,49.33,43.6,1130.2,1127.3,1.1214,0.13
1873,08/28/2015,45.9,41.78,4925.2,4690.2,45.9,41.78,1133.7,1133.7,1.1179,0.13
1874,08/27/2015,42.86,38.95,4765.1,4580.1,42.86,38.95,1128.0,1116.9,1.1245,0.13
1875,08/26/2015,39.86,38.52,4644.1,4491.8,39.86,38.52,1145.6,1116.6,1.1315,0.13
1876,08/25/2015,39.89,38.16,4647.8,4350.2,39.89,38.16,1155.5,1133.9,1.1517,0.13
1877,08/24/2015,40.47,37.75,4403.1,4195.2,40.47,37.75,1169.1,1145.0,1.162,0.13
1878,08/21/2015,41.4,39.86,4408.2,4321.1,41.4,39.86,1167.0,1148.1,1.1389,0.13
1879,08/20/2015,41.48,40.21,4379.3,4263.3,41.48,40.21,1153.2,1131.7,1.1242,0.13
1880,08/19/2015,42.68,40.4,4461.7,4292.6,42.68,40.4,1133.8,1115.5,1.1119,0.13
1881,08/18/2015,42.9,41.43,4364.1,4111.7,42.9,41.43,1120.2,1108.4,1.1021,0.13
1882,08/17/2015,42.69,41.64,4255.6,4070.5,42.69,41.64,1121.8,1112.8,1.1081,0.13
1883,08/14/2015,42.96,41.35,4142.7,3612.2,42.96,41.35,1120.0,1110.9,1.1107,0.13
1884,08/13/2015,43.72,41.91,4097.3,3966.9,43.72,41.91,1126.0,1112.9,1.1149,0.13
1885,08/12/2015,43.87,42.8,4182.3,4034.4,43.87,42.8,1125.3,1101.0,1.1157,0.13
1886,08/11/2015,45.34,42.69,4189.7,3957.5,45.34,42.69,1118.5,1093.2,1.104,0.13
1887,08/10/2015,45.01,43.35,4362.7,3978.3,45.01,43.35,1108.2,1088.8,1.1019,0.13
1888,08/07/2015,45.16,43.7,4487.5,4194.1,45.16,43.7,1098.7,1081.1,1.0968,0.13
1889,08/06/2015,45.27,44.2,4398.1,3938.6,45.27,44.2,1093.1,1082.9,1.0925,0.13
1890,08/05/2015,46.7,44.83,4436.5,3837.1,46.7,44.83,1091.3,1081.7,1.0906,0.13
1891,08/04/2015,46.23,45.29,4336.7,3978.9,46.23,45.29,1093.8,1079.8,1.0882,0.13
1892,08/03/2015,46.94,45.08,4189.4,3847.3,46.94,45.08,1097.0,1084.8,1.0951,0.13
1893,07/31/2015,48.62,46.7,3967.3,3611.4,48.62,46.7,1102.5,1079.1,1.0988,0.13
1894,07/30/2015,49.36,48.34,3706.5,3409.8,49.36,48.34,1097.3,1081.3,1.0933,0.13
1895,07/29/2015,49.52,47.39,3453.8,3322.9,49.52,47.39,1101.0,1089.1,1.0986,0.13
1896,07/28/2015,48.44,46.68,3437.1,3251.0,48.44,46.68,1097.5,1090.9,1.1059,0.13
1897,07/27/2015,48.2,46.91,3494.9,3357.1,48.2,46.91,1104.2,1088.0,1.1094,0.13
1898,07/24/2015,49.03,47.72,3425.1,3198.5,49.03,47.72,1101.0,1073.0,1.0984,0.13
1899,07/23/2015,49.63,48.21,3295.1,3166.5,49.63,48.21,1105.0,1086.4,1.0983,0.13
1900,07/22/2015,50.71,49.04,3344.0,2875.9,50.71,49.04,1102.0,1086.6,1.0934,0.13
1901,07/21/2015,51.02,49.77,2892.7,2779.5,51.02,49.77,1108.0,1096.8,1.0937,0.13
1902,07/20/2015,51.26,49.85,2822.9,2717.6,51.26,49.85,1131.4,1088.8,1.0827,0.13
1903,07/17/2015,51.23,50.14,2773.8,2668.9,51.23,50.14,1144.2,1130.2,1.0829,0.13
1904,07/16/2015,52.17,50.84,2946.0,2659.6,52.17,50.84,1148.2,1141.7,1.0875,0.13
1905,07/15/2015,53.5,51.21,2916.3,2723.1,53.5,51.21,1155.8,1143.9,1.0949,0.13
1906,07/14/2015,53.43,50.88,2773.1,2621.7,53.43,50.88,1159.5,1153.0,1.1012,0.13
1907,07/13/2015,53.17,51.26,2812.1,2699.4,53.17,51.26,1163.4,1151.0,1.1004,0.13
1908,07/10/2015,53.89,51.96,2843.8,2683.6,53.89,51.96,1165.0,1158.1,1.1164,0.13
1909,07/09/2015,53.54,51.48,2712.9,2547.7,53.54,51.48,1167.4,1157.5,1.1038,0.13
1910,07/08/2015,52.96,50.91,2631.7,2441.5,52.96,50.91,1163.2,1146.6,1.1077,0.13
1911,07/07/2015,53.43,50.58,2779.1,2472.6,53.43,50.58,1169.0,1151.0,1.1012,0.13
1912,07/06/2015,56.79,52.41,2798.9,2715.7,56.79,52.41,1174.1,1162.5,1.1057,0.13
1913,07/03/2015,56.78,55.42,2856.7,2675.6,56.78,55.42,1174.4,1161.9,1.1114,0.13
1914,07/02/2015,57.95,56.5,2876.7,2658.6,57.95,56.5,1167.6,1157.2,1.1084,0.13
1915,07/01/2015,58.98,56.68,2874.0,2622.5,58.98,56.68,1173.0,1168.0,1.1054,0.13
1916,06/30/2015,59.69,57.94,2932.8,2282.1,59.69,57.94,1177.9,1169.8,1.1138,0.13
1917,06/29/2015,59.27,58.04,2412.4,2243.1,59.27,58.04,1179.5,1179.5,1.1236,0.13
1918,06/26/2015,59.96,58.76,2400.7,2164.6,59.96,58.76,1178.0,1167.1,1.1166,0.13
1919,06/25/2015,60.46,59.43,2233.8,1913.8,60.46,59.43,1177.3,1170.5,1.1204,0.13
1920,06/24/2015,61.57,59.8,2044.4,1809.0,61.57,59.8,1179.7,1168.1,1.1207,0.13
1921,06/23/2015,61.49,59.55,2237.1,1974.0,61.49,59.55,1187.7,1175.6,1.117,0.13
1922,06/22/2015,60.3,58.93,2370.5,2165.4,60.3,58.93,1200.8,1181.6,1.1341,0.13
1923,06/19/2015,60.56,58.88,2436.7,2335.0,60.56,58.88,1204.0,1198.0,1.1353,0.13
1924,06/18/2015,60.89,59.25,2424.8,2262.1,60.89,59.25,1205.7,1183.1,1.136,0.13
1925,06/17/2015,61.38,58.85,2412.8,2265.5,61.38,58.85,1188.8,1173.9,1.1337,0.13
1926,06/16/2015,60.37,59.42,2530.3,2271.8,60.37,59.42,1187.4,1175.4,1.1248,0.13
1927,06/15/2015,59.98,58.73,2576.7,2509.6,59.98,58.73,1190.2,1171.9,1.1284,0.13
1928,06/12/2015,60.63,59.73,2568.7,2480.6,60.63,59.73,1183.7,1175.6,1.1269,0.13
1929,06/11/2015,61.53,60.21,2617.5,2484.7,61.53,60.21,1187.4,1174.8,1.1258,0.13
1930,06/10/2015,61.82,60.45,2634.8,2581.8,61.82,60.45,1191.8,1174.3,1.1326,0.13
1931,06/09/2015,60.68,58.23,2642.7,2562.0,60.68,58.23,1182.3,1171.8,1.1284,0.13
1932,06/08/2015,59.13,57.86,2658.7,2570.0,59.13,57.86,1177.1,1168.5,1.1292,0.13
1933,06/05/2015,59.23,56.83,2617.5,2506.3,59.23,56.83,1178.0,1162.1,1.1113,0.13
1934,06/04/2015,59.94,57.83,2555.3,2375.9,59.94,57.83,1186.6,1172.4,1.1239,0.13
1935,06/03/2015,61.43,59.34,2529.6,2387.5,61.43,59.34,1195.6,1179.1,1.1275,0.13
1936,06/02/2015,61.58,60.09,2576.3,2469.5,61.58,60.09,1196.4,1185.8,1.1155,0.13
1937,06/01/2015,60.64,59.33,2605.9,2526.5,60.64,59.33,1204.7,1184.0,1.0928,0.13
1938,05/29/2015,60.7,57.72,2616.9,2490.1,60.7,57.72,1194.4,1186.0,1.0988,0.13
1939,05/28/2015,58.07,56.51,2585.1,2309.6,58.07,56.51,1192.8,1180.2,1.0949,0.13
1940,05/27/2015,58.95,57.36,2584.8,2327.3,58.95,57.36,1190.0,1184.0,1.0905,0.13
1941,05/26/2015,60.25,57.71,2660.7,2472.4,60.25,57.71,1208.5,1185.4,1.0873,0.13
1942,05/25/2015,60.24,59.11,2741.6,2540.4,60.24,59.11,1208.2,1184.8,1.0978,0.13
1943,05/22/2015,60.8,59.35,2757.3,2623.2,60.8,59.35,1214.0,1202.0,1.1018,0.13
1944,05/21/2015,60.94,58.69,2804.4,2624.4,60.94,58.69,1210.9,1202.0,1.1113,0.13
1945,05/20/2015,59.04,58.1,2800.5,2614.0,59.04,58.1,1213.0,1207.5,1.1093,0.13
1946,05/19/2015,59.63,57.09,2617.8,2518.8,59.63,57.09,1224.0,1206.0,1.1149,0.13
1947,05/18/2015,60.88,59.06,2676.0,2488.6,60.88,59.06,1232.3,1222.3,1.1315,0.13
